month_year,district_lgd_code,pincode,demo_age_5_17,demo_age_17_,district_label,state
Jan-26,484,441501,6,68,Nagpur,Maharashtra
Jan-26,484,441502,0,8,Nagpur,Maharashtra
Jan-26,485,431601,4,40,Nanded,Maharashtra
Jan-26,485,431602,7,51,Nanded,Maharashtra
Jan-26,485,431603,0,3,Nanded,Maharashtra
Jan-26,485,431604,11,114,Nanded,Maharashtra
Jan-26,485,431605,4,55,Nanded,Maharashtra
Jan-26,485,431606,0,5,Nanded,Maharashtra
Jan-26,485,431646,0,8,Nanded,Maharashtra
Jan-26,485,431704,3,28,Nanded,Maharashtra
Jan-26,485,431707,0,23,Nanded,Maharashtra
Jan-26,485,431708,3,35,Nanded,Maharashtra
Jan-26,485,431709,2,33,Nanded,Maharashtra
Jan-26,485,431710,5,29,Nanded,Maharashtra
Jan-26,485,431711,1,14,Nanded,Maharashtra
Jan-26,485,431712,7,135,Nanded,Maharashtra
Jan-26,485,431714,7,71,Nanded,Maharashtra
Jan-26,485,431715,5,50,Nanded,Maharashtra
Jan-26,485,431716,1,5,Nanded,Maharashtra
Jan-26,485,431717,2,32,Nanded,Maharashtra
Jan-26,485,431718,0,14,Nanded,Maharashtra
Jan-26,485,431719,0,2,Nanded,Maharashtra
Jan-26,485,431721,1,71,Nanded,Maharashtra
Jan-26,485,431722,0,15,Nanded,Maharashtra
Jan-26,485,431723,0,12,Nanded,Maharashtra
Jan-26,485,431731,0,7,Nanded,Maharashtra
Jan-26,485,431736,0,2,Nanded,Maharashtra
Jan-26,485,431741,1,18,Nanded,Maharashtra
Jan-26,485,431742,0,11,Nanded,Maharashtra
Jan-26,485,431743,0,3,Nanded,Maharashtra
Jan-26,485,431745,0,13,Nanded,Maharashtra
Jan-26,485,431746,1,1,Nanded,Maharashtra
Jan-26,485,431750,2,10,Nanded,Maharashtra
Jan-26,485,431801,6,64,Nanded,Maharashtra
Jan-26,485,431802,6,29,Nanded,Maharashtra
Jan-26,485,431803,2,22,Nanded,Maharashtra
Jan-26,485,431804,8,134,Nanded,Maharashtra
Jan-26,485,431805,0,8,Nanded,Maharashtra
Jan-26,485,431806,0,47,Nanded,Maharashtra
Jan-26,485,431807,1,23,Nanded,Maharashtra
Jan-26,485,431808,1,4,Nanded,Maharashtra
Jan-26,485,431809,3,44,Nanded,Maharashtra
Jan-26,485,431810,0,7,Nanded,Maharashtra
Jan-26,485,431811,0,3,Nanded,Maharashtra
Jan-26,486,425408,3,56,Nandurbar,Maharashtra
Jan-26,486,425409,5,46,Nandurbar,Maharashtra
Jan-26,486,425410,0,6,Nandurbar,Maharashtra
Jan-26,486,425411,1,4,Nandurbar,Maharashtra
Jan-26,486,425412,10,93,Nandurbar,Maharashtra
Jan-26,486,425413,2,31,Nandurbar,Maharashtra
Jan-26,486,425414,0,5,Nandurbar,Maharashtra
Jan-26,486,425415,1,7,Nandurbar,Maharashtra
Jan-26,486,425416,1,11,Nandurbar,Maharashtra
Jan-26,486,425417,0,5,Nandurbar,Maharashtra
Jan-26,486,425418,0,9,Nandurbar,Maharashtra
Jan-26,486,425419,0,22,Nandurbar,Maharashtra
Jan-26,486,425422,4,7,Nandurbar,Maharashtra
Jan-26,486,425423,0,9,Nandurbar,Maharashtra
Jan-26,486,425424,0,2,Nandurbar,Maharashtra
Jan-26,486,425426,0,1,Nandurbar,Maharashtra
Jan-26,486,425432,2,9,Nandurbar,Maharashtra
Jan-26,486,425442,0,8,Nandurbar,Maharashtra
Jan-26,486,425444,2,14,Nandurbar,Maharashtra
Jan-26,486,425452,1,19,Nandurbar,Maharashtra
Jan-26,487,422001,4,42,Nashik,Maharashtra
Jan-26,487,422002,0,6,Nashik,Maharashtra
Jan-26,487,422003,26,151,Nashik,Maharashtra
Jan-26,487,422004,0,18,Nashik,Maharashtra
Jan-26,487,422005,1,13,Nashik,Maharashtra
Jan-26,487,422006,3,45,Nashik,Maharashtra
Jan-26,487,422007,0,4,Nashik,Maharashtra
Jan-26,487,422008,2,11,Nashik,Maharashtra
Jan-26,487,422009,3,54,Nashik,Maharashtra
Jan-26,487,422010,12,66,Nashik,Maharashtra
Jan-26,487,422011,7,25,Nashik,Maharashtra
Jan-26,487,422012,6,29,Nashik,Maharashtra
Jan-26,487,422013,0,1,Nashik,Maharashtra
Jan-26,487,422101,8,56,Nashik,Maharashtra
Jan-26,487,422102,2,20,Nashik,Maharashtra
Jan-26,487,422103,0,11,Nashik,Maharashtra
Jan-26,487,422104,0,2,Nashik,Maharashtra
Jan-26,487,422105,1,7,Nashik,Maharashtra
Jan-26,487,422112,0,4,Nashik,Maharashtra
Jan-26,487,422113,0,3,Nashik,Maharashtra
Jan-26,487,422201,1,8,Nashik,Maharashtra
Jan-26,487,422202,1,16,Nashik,Maharashtra
Jan-26,487,422203,1,20,Nashik,Maharashtra
Jan-26,487,422204,3,20,Nashik,Maharashtra
Jan-26,487,422205,1,11,Nashik,Maharashtra
Jan-26,487,422206,1,6,Nashik,Maharashtra
Jan-26,487,422207,0,2,Nashik,Maharashtra
Jan-26,487,422208,0,28,Nashik,Maharashtra
Jan-26,487,422209,11,54,Nashik,Maharashtra
Jan-26,487,422210,4,12,Nashik,Maharashtra
Jan-26,487,422211,0,9,Nashik,Maharashtra
Jan-26,487,422212,1,13,Nashik,Maharashtra
Jan-26,487,422213,3,9,Nashik,Maharashtra
Jan-26,487,422214,0,1,Nashik,Maharashtra
Jan-26,487,422215,1,43,Nashik,Maharashtra
Jan-26,487,422221,0,1,Nashik,Maharashtra
Jan-26,487,422222,2,5,Nashik,Maharashtra
Jan-26,487,422301,0,3,Nashik,Maharashtra
Jan-26,487,422302,0,8,Nashik,Maharashtra
Jan-26,487,422303,0,25,Nashik,Maharashtra
Jan-26,487,422304,0,6,Nashik,Maharashtra
Jan-26,487,422305,0,11,Nashik,Maharashtra
Jan-26,487,422306,0,9,Nashik,Maharashtra
Jan-26,487,422308,0,3,Nashik,Maharashtra
Jan-26,487,422401,0,19,Nashik,Maharashtra
Jan-26,487,422402,1,30,Nashik,Maharashtra
Jan-26,487,422403,1,26,Nashik,Maharashtra
Jan-26,487,422502,2,30,Nashik,Maharashtra
Jan-26,487,422606,0,43,Nashik,Maharashtra
Jan-26,487,423101,3,37,Nashik,Maharashtra
Jan-26,487,423102,3,18,Nashik,Maharashtra
Jan-26,487,423104,2,41,Nashik,Maharashtra
Jan-26,487,423105,3,18,Nashik,Maharashtra
Jan-26,487,423106,4,61,Nashik,Maharashtra
Jan-26,487,423110,0,1,Nashik,Maharashtra
Jan-26,487,423111,1,13,Nashik,Maharashtra
Jan-26,487,423117,2,16,Nashik,Maharashtra
Jan-26,487,423201,0,12,Nashik,Maharashtra
Jan-26,487,423202,0,3,Nashik,Maharashtra
Jan-26,487,423203,7,93,Nashik,Maharashtra
Jan-26,487,423204,0,8,Nashik,Maharashtra
Jan-26,487,423205,0,21,Nashik,Maharashtra
Jan-26,487,423206,0,12,Nashik,Maharashtra
Jan-26,487,423208,8,29,Nashik,Maharashtra
Jan-26,487,423212,0,7,Nashik,Maharashtra
Jan-26,487,423213,1,20,Nashik,Maharashtra
Jan-26,487,423301,3,44,Nashik,Maharashtra
Jan-26,487,423302,2,9,Nashik,Maharashtra
Jan-26,487,423303,0,15,Nashik,Maharashtra
Jan-26,487,423401,2,51,Nashik,Maharashtra
Jan-26,487,423402,0,11,Nashik,Maharashtra
Jan-26,487,423403,0,12,Nashik,Maharashtra
Jan-26,487,423501,5,17,Nashik,Maharashtra
Jan-26,487,423502,2,17,Nashik,Maharashtra
Jan-26,487,424109,3,22,Nashik,Maharashtra
Jan-26,488,413405,0,1,Dharashiv,Maharashtra
Jan-26,488,413501,0,5,Dharashiv,Maharashtra
Jan-26,488,413502,0,4,Dharashiv,Maharashtra
Jan-26,488,413503,0,5,Dharashiv,Maharashtra
Jan-26,488,413504,0,3,Dharashiv,Maharashtra
Jan-26,488,413505,0,7,Dharashiv,Maharashtra
Jan-26,488,413506,0,2,Dharashiv,Maharashtra
Jan-26,488,413507,0,3,Dharashiv,Maharashtra
Jan-26,488,413509,0,1,Dharashiv,Maharashtra
Jan-26,488,413525,0,2,Dharashiv,Maharashtra
Jan-26,488,413601,0,5,Dharashiv,Maharashtra
Jan-26,488,413602,0,3,Dharashiv,Maharashtra
Jan-26,488,413603,0,2,Dharashiv,Maharashtra
Jan-26,488,413604,0,3,Dharashiv,Maharashtra
Jan-26,488,413605,0,1,Dharashiv,Maharashtra
Jan-26,488,413606,2,14,Dharashiv,Maharashtra
Jan-26,488,413624,0,1,Dharashiv,Maharashtra
Jan-26,489,431401,14,131,Parbhani,Maharashtra
Jan-26,489,431402,3,26,Parbhani,Maharashtra
Jan-26,489,431503,14,77,Parbhani,Maharashtra
Jan-26,489,431505,2,34,Parbhani,Maharashtra
Jan-26,489,431506,8,66,Parbhani,Maharashtra
Jan-26,489,431508,1,8,Parbhani,Maharashtra
Jan-26,489,431509,16,154,Parbhani,Maharashtra
Jan-26,489,431510,3,12,Parbhani,Maharashtra
Jan-26,489,431511,7,76,Parbhani,Maharashtra
Jan-26,489,431514,7,61,Parbhani,Maharashtra
Jan-26,489,431516,2,13,Parbhani,Maharashtra
Jan-26,489,431521,1,13,Parbhani,Maharashtra
Jan-26,489,431536,0,41,Parbhani,Maharashtra
Jan-26,489,431537,0,11,Parbhani,Maharashtra
Jan-26,489,431540,0,28,Parbhani,Maharashtra
Jan-26,489,431541,1,38,Parbhani,Maharashtra
Jan-26,489,431720,4,35,Parbhani,Maharashtra
Jan-26,490,410301,0,3,Pune,Maharashtra
Jan-26,490,410401,2,26,Pune,Maharashtra
Jan-26,490,410402,1,0,Pune,Maharashtra
Jan-26,490,410405,4,14,Pune,Maharashtra
Jan-26,490,410406,2,14,Pune,Maharashtra
Jan-26,490,410501,14,139,Pune,Maharashtra
Jan-26,490,410502,4,77,Pune,Maharashtra
Jan-26,490,410503,2,30,Pune,Maharashtra
Jan-26,490,410504,5,63,Pune,Maharashtra
Jan-26,490,410505,2,39,Pune,Maharashtra
Jan-26,490,410506,6,36,Pune,Maharashtra
Jan-26,490,410507,7,32,Pune,Maharashtra
Jan-26,490,410508,0,3,Pune,Maharashtra
Jan-26,490,410510,1,3,Pune,Maharashtra
Jan-26,490,410511,0,1,Pune,Maharashtra
Jan-26,490,410512,0,3,Pune,Maharashtra
Jan-26,490,410513,0,5,Pune,Maharashtra
Jan-26,490,410515,0,4,Pune,Maharashtra
Jan-26,490,410516,0,2,Pune,Maharashtra
Jan-26,490,411001,2,45,Pune,Maharashtra
Jan-26,490,411002,2,34,Pune,Maharashtra
Jan-26,490,411003,0,31,Pune,Maharashtra
Jan-26,490,411004,0,7,Pune,Maharashtra
Jan-26,490,411005,1,9,Pune,Maharashtra
Jan-26,490,411006,0,20,Pune,Maharashtra
Jan-26,490,411007,1,28,Pune,Maharashtra
Jan-26,490,411008,1,3,Pune,Maharashtra
Jan-26,490,411009,1,31,Pune,Maharashtra
Jan-26,490,411011,0,30,Pune,Maharashtra
Jan-26,490,411012,0,12,Pune,Maharashtra
Jan-26,490,411013,3,37,Pune,Maharashtra
Jan-26,490,411014,23,147,Pune,Maharashtra
Jan-26,490,411015,0,14,Pune,Maharashtra
Jan-26,490,411016,1,47,Pune,Maharashtra
Jan-26,490,411017,10,87,Pune,Maharashtra
Jan-26,490,411018,6,41,Pune,Maharashtra
Jan-26,490,411019,4,38,Pune,Maharashtra
Jan-26,490,411020,1,11,Pune,Maharashtra
Jan-26,490,411021,12,48,Pune,Maharashtra
Jan-26,490,411022,1,2,Pune,Maharashtra
Jan-26,490,411023,2,25,Pune,Maharashtra
Jan-26,490,411024,2,17,Pune,Maharashtra
Jan-26,490,411025,0,14,Pune,Maharashtra
Jan-26,490,411026,3,19,Pune,Maharashtra
Jan-26,490,411027,11,74,Pune,Maharashtra
Jan-26,490,411028,8,60,Pune,Maharashtra
Jan-26,490,411030,6,20,Pune,Maharashtra
Jan-26,490,411031,0,5,Pune,Maharashtra
Jan-26,490,411032,4,12,Pune,Maharashtra
Jan-26,490,411033,14,118,Pune,Maharashtra
Jan-26,490,411034,0,3,Pune,Maharashtra
Jan-26,490,411035,1,13,Pune,Maharashtra
Jan-26,490,411036,1,28,Pune,Maharashtra
Jan-26,490,411037,8,52,Pune,Maharashtra
Jan-26,490,411038,10,108,Pune,Maharashtra
Jan-26,490,411039,0,39,Pune,Maharashtra
Jan-26,490,411040,4,24,Pune,Maharashtra
Jan-26,490,411041,10,72,Pune,Maharashtra
Jan-26,490,411042,4,37,Pune,Maharashtra
Jan-26,490,411043,7,35,Pune,Maharashtra
Jan-26,490,411044,2,23,Pune,Maharashtra
Jan-26,490,411045,4,11,Pune,Maharashtra
Jan-26,490,411046,13,100,Pune,Maharashtra
Jan-26,490,411047,6,43,Pune,Maharashtra
Jan-26,490,411048,12,97,Pune,Maharashtra
Jan-26,490,411051,1,13,Pune,Maharashtra
Jan-26,490,411052,0,19,Pune,Maharashtra
Jan-26,490,411057,1,14,Pune,Maharashtra
Jan-26,490,411058,1,19,Pune,Maharashtra
Jan-26,490,411060,7,31,Pune,Maharashtra
Jan-26,490,411061,10,29,Pune,Maharashtra
Jan-26,490,411062,18,100,Pune,Maharashtra
Jan-26,490,411068,4,9,Pune,Maharashtra
Jan-26,490,411070,1,1,Pune,Maharashtra
Jan-26,490,412101,7,74,Pune,Maharashtra
Jan-26,490,412102,2,4,Pune,Maharashtra
Jan-26,490,412103,0,6,Pune,Maharashtra
Jan-26,490,412104,0,11,Pune,Maharashtra
Jan-26,490,412105,26,171,Pune,Maharashtra
Jan-26,490,412106,1,11,Pune,Maharashtra
Jan-26,490,412107,0,1,Pune,Maharashtra
Jan-26,490,412108,1,36,Pune,Maharashtra
Jan-26,490,412109,4,30,Pune,Maharashtra
Jan-26,490,412110,2,12,Pune,Maharashtra
Jan-26,490,412112,0,1,Pune,Maharashtra
Jan-26,490,412114,1,22,Pune,Maharashtra
Jan-26,490,412115,3,55,Pune,Maharashtra
Jan-26,490,412201,0,21,Pune,Maharashtra
Jan-26,490,412202,5,38,Pune,Maharashtra
Jan-26,490,412203,1,24,Pune,Maharashtra
Jan-26,490,412204,0,11,Pune,Maharashtra
Jan-26,490,412205,5,45,Pune,Maharashtra
Jan-26,490,412206,0,33,Pune,Maharashtra
Jan-26,490,412207,26,79,Pune,Maharashtra
Jan-26,490,412208,7,62,Pune,Maharashtra
Jan-26,490,412209,0,2,Pune,Maharashtra
Jan-26,490,412210,0,13,Pune,Maharashtra
Jan-26,490,412211,3,27,Pune,Maharashtra
Jan-26,490,412212,1,9,Pune,Maharashtra
Jan-26,490,412213,1,37,Pune,Maharashtra
Jan-26,490,412214,4,46,Pune,Maharashtra
Jan-26,490,412215,0,7,Pune,Maharashtra
Jan-26,490,412216,3,17,Pune,Maharashtra
Jan-26,490,412218,2,28,Pune,Maharashtra
Jan-26,490,412219,1,11,Pune,Maharashtra
Jan-26,490,412220,1,8,Pune,Maharashtra
Jan-26,490,412301,2,27,Pune,Maharashtra
Jan-26,490,412303,2,9,Pune,Maharashtra
Jan-26,490,412304,1,4,Pune,Maharashtra
Jan-26,490,412305,0,3,Pune,Maharashtra
Jan-26,490,412306,0,5,Pune,Maharashtra
Jan-26,490,412307,11,87,Pune,Maharashtra
Jan-26,490,412308,3,61,Pune,Maharashtra
Jan-26,490,412311,0,10,Pune,Maharashtra
Jan-26,490,412312,0,1,Pune,Maharashtra
Jan-26,490,412401,0,8,Pune,Maharashtra
Jan-26,490,412402,0,33,Pune,Maharashtra
Jan-26,490,412403,1,8,Pune,Maharashtra
Jan-26,490,412404,2,15,Pune,Maharashtra
Jan-26,490,412405,0,9,Pune,Maharashtra
Jan-26,490,412406,0,3,Pune,Maharashtra
Jan-26,490,412408,3,14,Pune,Maharashtra
Jan-26,490,412409,0,19,Pune,Maharashtra
Jan-26,490,412410,2,16,Pune,Maharashtra
Jan-26,490,412411,2,16,Pune,Maharashtra
Jan-26,490,412412,1,17,Pune,Maharashtra
Jan-26,490,413102,10,108,Pune,Maharashtra
Jan-26,490,413103,1,25,Pune,Maharashtra
Jan-26,490,413104,2,24,Pune,Maharashtra
Jan-26,490,413105,0,7,Pune,Maharashtra
Jan-26,490,413106,1,7,Pune,Maharashtra
Jan-26,490,413110,1,8,Pune,Maharashtra
Jan-26,490,413114,5,21,Pune,Maharashtra
Jan-26,490,413115,3,12,Pune,Maharashtra
Jan-26,490,413116,0,9,Pune,Maharashtra
Jan-26,490,413120,1,9,Pune,Maharashtra
Jan-26,490,413130,2,46,Pune,Maharashtra
Jan-26,490,413132,0,30,Pune,Maharashtra
Jan-26,490,413133,0,12,Pune,Maharashtra
Jan-26,490,413211,6,49,Pune,Maharashtra
Jan-26,490,413801,0,25,Pune,Maharashtra
Jan-26,490,413802,0,4,Pune,Maharashtra
Jan-26,491,400702,3,56,Raigad,Maharashtra
Jan-26,491,400704,1,8,Raigad,Maharashtra
Jan-26,491,400707,0,7,Raigad,Maharashtra
Jan-26,491,402101,1,9,Raigad,Maharashtra
Jan-26,491,402102,0,4,Raigad,Maharashtra
Jan-26,491,402103,1,16,Raigad,Maharashtra
Jan-26,491,402104,0,10,Raigad,Maharashtra
Jan-26,491,402105,0,33,Raigad,Maharashtra
Jan-26,491,402106,1,12,Raigad,Maharashtra
Jan-26,491,402107,3,96,Raigad,Maharashtra
Jan-26,491,402108,2,17,Raigad,Maharashtra
Jan-26,491,402109,2,43,Raigad,Maharashtra
Jan-26,491,402110,0,5,Raigad,Maharashtra
Jan-26,491,402111,0,28,Raigad,Maharashtra
Jan-26,491,402112,0,5,Raigad,Maharashtra
Jan-26,491,402113,0,3,Raigad,Maharashtra
Jan-26,491,402115,1,7,Raigad,Maharashtra
Jan-26,491,402116,0,3,Raigad,Maharashtra
Jan-26,491,402117,0,1,Raigad,Maharashtra
Jan-26,491,402120,1,10,Raigad,Maharashtra
Jan-26,491,402122,0,3,Raigad,Maharashtra
Jan-26,491,402125,0,1,Raigad,Maharashtra
Jan-26,491,402201,0,13,Raigad,Maharashtra
Jan-26,491,402202,0,3,Raigad,Maharashtra
Jan-26,491,402203,0,6,Raigad,Maharashtra
Jan-26,491,402207,0,6,Raigad,Maharashtra
Jan-26,491,402209,0,6,Raigad,Maharashtra
Jan-26,491,402301,1,35,Raigad,Maharashtra
Jan-26,491,402302,0,15,Raigad,Maharashtra
Jan-26,491,402303,2,5,Raigad,Maharashtra
Jan-26,491,402304,0,4,Raigad,Maharashtra
Jan-26,491,402305,0,5,Raigad,Maharashtra
Jan-26,491,402306,0,4,Raigad,Maharashtra
Jan-26,491,402307,0,4,Raigad,Maharashtra
Jan-26,491,402308,0,5,Raigad,Maharashtra
Jan-26,491,402309,0,8,Raigad,Maharashtra
Jan-26,491,402401,0,25,Raigad,Maharashtra
Jan-26,491,402402,0,6,Raigad,Maharashtra
Jan-26,491,402403,0,3,Raigad,Maharashtra
Jan-26,491,402404,0,1,Raigad,Maharashtra
Jan-26,491,410101,1,26,Raigad,Maharashtra
Jan-26,491,410201,0,73,Raigad,Maharashtra
Jan-26,491,410202,1,6,Raigad,Maharashtra
Jan-26,491,410203,1,20,Raigad,Maharashtra
Jan-26,491,410204,1,4,Raigad,Maharashtra
Jan-26,491,410205,1,33,Raigad,Maharashtra
Jan-26,491,410206,31,252,Raigad,Maharashtra
Jan-26,491,410207,0,6,Raigad,Maharashtra
Jan-26,491,410208,5,57,Raigad,Maharashtra
Jan-26,491,410209,8,34,Raigad,Maharashtra
Jan-26,491,410210,17,105,Raigad,Maharashtra
Jan-26,491,410216,0,3,Raigad,Maharashtra
Jan-26,491,410218,4,50,Raigad,Maharashtra
Jan-26,491,410220,0,3,Raigad,Maharashtra
Jan-26,491,410221,5,40,Raigad,Maharashtra
Jan-26,491,410222,0,8,Raigad,Maharashtra
Jan-26,491,415213,0,4,Raigad,Maharashtra
Jan-26,492,415202,0,3,Ratnagiri,Maharashtra
Jan-26,492,415203,0,22,Ratnagiri,Maharashtra
Jan-26,492,415208,0,7,Ratnagiri,Maharashtra
Jan-26,492,415214,0,2,Ratnagiri,Maharashtra
Jan-26,492,415602,0,2,Ratnagiri,Maharashtra
Jan-26,492,415603,0,2,Ratnagiri,Maharashtra
Jan-26,492,415604,0,10,Ratnagiri,Maharashtra
Jan-26,492,415605,3,32,Ratnagiri,Maharashtra
Jan-26,492,415606,1,12,Ratnagiri,Maharashtra
Jan-26,492,415607,0,2,Ratnagiri,Maharashtra
Jan-26,492,415608,1,14,Ratnagiri,Maharashtra
Jan-26,492,415609,0,1,Ratnagiri,Maharashtra
Jan-26,492,415610,2,4,Ratnagiri,Maharashtra
Jan-26,492,415611,0,12,Ratnagiri,Maharashtra
Jan-26,492,415612,1,41,Ratnagiri,Maharashtra
Jan-26,492,415613,0,2,Ratnagiri,Maharashtra
Jan-26,492,415614,0,2,Ratnagiri,Maharashtra
Jan-26,492,415615,0,2,Ratnagiri,Maharashtra
Jan-26,492,415616,0,4,Ratnagiri,Maharashtra
Jan-26,492,415617,0,2,Ratnagiri,Maharashtra
Jan-26,492,415619,0,4,Ratnagiri,Maharashtra
Jan-26,492,415620,0,19,Ratnagiri,Maharashtra
Jan-26,492,415621,1,1,Ratnagiri,Maharashtra
Jan-26,492,415626,2,8,Ratnagiri,Maharashtra
Jan-26,492,415628,0,5,Ratnagiri,Maharashtra
Jan-26,492,415629,0,3,Ratnagiri,Maharashtra
Jan-26,492,415630,0,1,Ratnagiri,Maharashtra
Jan-26,492,415637,0,3,Ratnagiri,Maharashtra
Jan-26,492,415639,0,12,Ratnagiri,Maharashtra
Jan-26,492,415640,0,1,Ratnagiri,Maharashtra
Jan-26,492,415641,0,9,Ratnagiri,Maharashtra
Jan-26,492,415701,0,9,Ratnagiri,Maharashtra
Jan-26,492,415702,1,8,Ratnagiri,Maharashtra
Jan-26,492,415703,0,5,Ratnagiri,Maharashtra
Jan-26,492,415705,0,3,Ratnagiri,Maharashtra
Jan-26,492,415706,1,6,Ratnagiri,Maharashtra
Jan-26,492,415709,0,17,Ratnagiri,Maharashtra
Jan-26,492,415710,1,1,Ratnagiri,Maharashtra
Jan-26,492,415712,2,49,Ratnagiri,Maharashtra
Jan-26,492,415713,0,8,Ratnagiri,Maharashtra
Jan-26,492,415714,0,1,Ratnagiri,Maharashtra
Jan-26,492,415715,2,2,Ratnagiri,Maharashtra
Jan-26,492,415716,0,5,Ratnagiri,Maharashtra
Jan-26,492,415717,0,6,Ratnagiri,Maharashtra
Jan-26,492,415718,1,1,Ratnagiri,Maharashtra
Jan-26,492,415719,1,4,Ratnagiri,Maharashtra
Jan-26,492,415722,2,6,Ratnagiri,Maharashtra
Jan-26,492,415724,0,1,Ratnagiri,Maharashtra
Jan-26,492,415726,0,2,Ratnagiri,Maharashtra
Jan-26,492,415727,0,9,Ratnagiri,Maharashtra
Jan-26,492,415728,0,1,Ratnagiri,Maharashtra
Jan-26,492,415729,2,6,Ratnagiri,Maharashtra
Jan-26,492,415730,0,2,Ratnagiri,Maharashtra
Jan-26,492,415801,1,10,Ratnagiri,Maharashtra
Jan-26,492,415803,0,11,Ratnagiri,Maharashtra
Jan-26,492,415804,1,16,Ratnagiri,Maharashtra
Jan-26,492,415805,0,1,Ratnagiri,Maharashtra
Jan-26,492,415806,0,4,Ratnagiri,Maharashtra
Jan-26,492,415807,0,1,Ratnagiri,Maharashtra
Jan-26,492,416701,0,1,Ratnagiri,Maharashtra
Jan-26,492,416702,1,35,Ratnagiri,Maharashtra
Jan-26,492,416704,0,2,Ratnagiri,Maharashtra
Jan-26,492,416705,0,10,Ratnagiri,Maharashtra
Jan-26,492,416707,0,1,Ratnagiri,Maharashtra
Jan-26,492,416709,0,6,Ratnagiri,Maharashtra
Jan-26,492,416712,0,8,Ratnagiri,Maharashtra
Jan-26,492,416713,2,6,Ratnagiri,Maharashtra
Jan-26,493,415301,1,38,Sangli,Maharashtra
Jan-26,493,415302,1,8,Sangli,Maharashtra
Jan-26,493,415303,1,3,Sangli,Maharashtra
Jan-26,493,415304,1,5,Sangli,Maharashtra
Jan-26,493,415305,0,13,Sangli,Maharashtra
Jan-26,493,415306,0,14,Sangli,Maharashtra
Jan-26,493,415307,0,4,Sangli,Maharashtra
Jan-26,493,415308,0,17,Sangli,Maharashtra
Jan-26,493,415309,1,12,Sangli,Maharashtra
Jan-26,493,415310,0,5,Sangli,Maharashtra
Jan-26,493,415311,0,49,Sangli,Maharashtra
Jan-26,493,415313,0,1,Sangli,Maharashtra
Jan-26,493,415315,0,6,Sangli,Maharashtra
Jan-26,493,415401,0,8,Sangli,Maharashtra
Jan-26,493,415402,0,2,Sangli,Maharashtra
Jan-26,493,415403,1,9,Sangli,Maharashtra
Jan-26,493,415404,0,8,Sangli,Maharashtra
Jan-26,493,415405,0,5,Sangli,Maharashtra
Jan-26,493,415406,0,5,Sangli,Maharashtra
Jan-26,493,415407,0,2,Sangli,Maharashtra
Jan-26,493,415408,0,11,Sangli,Maharashtra
Jan-26,493,415409,5,17,Sangli,Maharashtra
Jan-26,493,415410,0,7,Sangli,Maharashtra
Jan-26,493,415411,1,21,Sangli,Maharashtra
Jan-26,493,415412,1,11,Sangli,Maharashtra
Jan-26,493,415413,0,1,Sangli,Maharashtra
Jan-26,493,415414,2,1,Sangli,Maharashtra
Jan-26,493,415415,0,1,Sangli,Maharashtra
Jan-26,493,416301,1,25,Sangli,Maharashtra
Jan-26,493,416302,0,4,Sangli,Maharashtra
Jan-26,493,416303,0,5,Sangli,Maharashtra
Jan-26,493,416304,0,2,Sangli,Maharashtra
Jan-26,493,416305,0,8,Sangli,Maharashtra
Jan-26,493,416306,1,11,Sangli,Maharashtra
Jan-26,493,416307,0,4,Sangli,Maharashtra
Jan-26,493,416308,1,2,Sangli,Maharashtra
Jan-26,493,416309,0,20,Sangli,Maharashtra
Jan-26,493,416310,0,16,Sangli,Maharashtra
Jan-26,493,416311,0,10,Sangli,Maharashtra
Jan-26,493,416312,1,40,Sangli,Maharashtra
Jan-26,493,416313,1,18,Sangli,Maharashtra
Jan-26,493,416314,0,8,Sangli,Maharashtra
Jan-26,493,416315,0,1,Sangli,Maharashtra
Jan-26,493,416316,0,6,Sangli,Maharashtra
Jan-26,493,416401,0,4,Sangli,Maharashtra
Jan-26,493,416402,1,20,Sangli,Maharashtra
Jan-26,493,416403,1,19,Sangli,Maharashtra
Jan-26,493,416404,1,27,Sangli,Maharashtra
Jan-26,493,416405,2,22,Sangli,Maharashtra
Jan-26,493,416406,0,5,Sangli,Maharashtra
Jan-26,493,416407,0,15,Sangli,Maharashtra
Jan-26,493,416408,1,4,Sangli,Maharashtra
Jan-26,493,416409,1,1,Sangli,Maharashtra
Jan-26,493,416410,2,45,Sangli,Maharashtra
Jan-26,493,416411,0,11,Sangli,Maharashtra
Jan-26,493,416412,2,30,Sangli,Maharashtra
Jan-26,493,416413,3,35,Sangli,Maharashtra
Jan-26,493,416415,0,13,Sangli,Maharashtra
Jan-26,493,416416,8,153,Sangli,Maharashtra
Jan-26,493,416417,0,1,Sangli,Maharashtra
Jan-26,493,416418,2,15,Sangli,Maharashtra
Jan-26,493,416419,0,1,Sangli,Maharashtra
Jan-26,493,416420,0,8,Sangli,Maharashtra
Jan-26,493,416422,0,2,Sangli,Maharashtra
Jan-26,493,416436,0,3,Sangli,Maharashtra
Jan-26,494,412206,0,33,Satara,Maharashtra
Jan-26,494,412801,1,5,Satara,Maharashtra
Jan-26,494,412802,1,19,Satara,Maharashtra
Jan-26,494,412803,2,19,Satara,Maharashtra
Jan-26,494,412804,0,6,Satara,Maharashtra
Jan-26,494,412805,1,5,Satara,Maharashtra
Jan-26,494,412806,1,7,Satara,Maharashtra
